family,id,docs_path,artifact_path,status,doc_file_count,artifact_file_count,doc_bytes,artifact_bytes,has_manifest,has_adjudication,has_command_evidence,has_construction_inspection,has_claude_review_result,has_review_receipt,has_raw_output,has_readiness_report,has_validation_report,has_review_packet,has_prompt,recommended_action
closeout-pack,cp00-279,docs/closeout-packs/cp00-279,artifacts/closeout-pack-claude-review/cp00-279,COMPLETE_EVIDENCE,5,10,46230,32260,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-280,docs/closeout-packs/cp00-280,artifacts/closeout-pack-claude-review/cp00-280,COMPLETE_EVIDENCE,5,10,84803,38596,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-281,docs/closeout-packs/cp00-281,artifacts/closeout-pack-claude-review/cp00-281,COMPLETE_EVIDENCE,5,10,243607,72458,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-282,docs/closeout-packs/cp00-282,artifacts/closeout-pack-claude-review/cp00-282,COMPLETE_EVIDENCE,5,10,242080,71848,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-283,docs/closeout-packs/cp00-283,artifacts/closeout-pack-claude-review/cp00-283,COMPLETE_EVIDENCE,5,10,83917,38022,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-284,docs/closeout-packs/cp00-284,artifacts/closeout-pack-claude-review/cp00-284,COMPLETE_EVIDENCE,5,10,44650,32379,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-285,docs/closeout-packs/cp00-285,artifacts/closeout-pack-claude-review/cp00-285,COMPLETE_EVIDENCE,5,10,245835,76078,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-286,docs/closeout-packs/cp00-286,artifacts/closeout-pack-claude-review/cp00-286,COMPLETE_EVIDENCE,5,10,49765,36728,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-287,docs/closeout-packs/cp00-287,artifacts/closeout-pack-claude-review/cp00-287,COMPLETE_EVIDENCE,5,10,245607,76173,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-288,docs/closeout-packs/cp00-288,artifacts/closeout-pack-claude-review/cp00-288,COMPLETE_EVIDENCE,5,10,246551,75546,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-289,docs/closeout-packs/cp00-289,artifacts/closeout-pack-claude-review/cp00-289,COMPLETE_EVIDENCE,5,10,89308,42664,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-290,docs/closeout-packs/cp00-290,artifacts/closeout-pack-claude-review/cp00-290,COMPLETE_EVIDENCE,5,10,251475,80641,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-291,docs/closeout-packs/cp00-291,artifacts/closeout-pack-claude-review/cp00-291,COMPLETE_EVIDENCE,5,10,42157,28970,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-292,docs/closeout-packs/cp00-292,artifacts/closeout-pack-claude-review/cp00-292,COMPLETE_EVIDENCE,5,10,41259,28226,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-293,docs/closeout-packs/cp00-293,artifacts/closeout-pack-claude-review/cp00-293,COMPLETE_EVIDENCE,5,10,245098,74889,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-294,docs/closeout-packs/cp00-294,artifacts/closeout-pack-claude-review/cp00-294,COMPLETE_EVIDENCE,5,10,88170,41072,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-295,docs/closeout-packs/cp00-295,artifacts/closeout-pack-claude-review/cp00-295,COMPLETE_EVIDENCE,5,10,83058,37101,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-296,docs/closeout-packs/cp00-296,artifacts/closeout-pack-claude-review/cp00-296,COMPLETE_EVIDENCE,5,10,247534,75713,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-297,docs/closeout-packs/cp00-297,artifacts/closeout-pack-claude-review/cp00-297,COMPLETE_EVIDENCE,5,10,83435,37118,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-298,docs/closeout-packs/cp00-298,artifacts/closeout-pack-claude-review/cp00-298,COMPLETE_EVIDENCE,5,10,163831,58267,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-299,docs/closeout-packs/cp00-299,artifacts/closeout-pack-claude-review/cp00-299,COMPLETE_EVIDENCE,5,10,247703,75527,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-300,docs/closeout-packs/cp00-300,artifacts/closeout-pack-claude-review/cp00-300,COMPLETE_EVIDENCE,5,10,242136,77647,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-301,docs/closeout-packs/cp00-301,artifacts/closeout-pack-claude-review/cp00-301,COMPLETE_EVIDENCE,5,10,43639,30438,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-302,docs/closeout-packs/cp00-302,artifacts/closeout-pack-claude-review/cp00-302,COMPLETE_EVIDENCE,5,10,81342,36119,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-303,docs/closeout-packs/cp00-303,artifacts/closeout-pack-claude-review/cp00-303,COMPLETE_EVIDENCE,5,10,237950,75043,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-304,docs/closeout-packs/cp00-304,artifacts/closeout-pack-claude-review/cp00-304,COMPLETE_EVIDENCE,5,10,83794,38712,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-305,docs/closeout-packs/cp00-305,artifacts/closeout-pack-claude-review/cp00-305,COMPLETE_EVIDENCE,5,10,43197,30550,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-306,docs/closeout-packs/cp00-306,artifacts/closeout-pack-claude-review/cp00-306,COMPLETE_EVIDENCE,5,10,45762,33534,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-307,docs/closeout-packs/cp00-307,artifacts/closeout-pack-claude-review/cp00-307,COMPLETE_EVIDENCE,5,10,234373,71602,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-308,docs/closeout-packs/cp00-308,artifacts/closeout-pack-claude-review/cp00-308,COMPLETE_EVIDENCE,5,10,40780,28342,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-309,docs/closeout-packs/cp00-309,artifacts/closeout-pack-claude-review/cp00-309,COMPLETE_EVIDENCE,5,10,39832,27285,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-310,docs/closeout-packs/cp00-310,artifacts/closeout-pack-claude-review/cp00-310,COMPLETE_EVIDENCE,5,10,237816,74082,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-311,docs/closeout-packs/cp00-311,artifacts/closeout-pack-claude-review/cp00-311,COMPLETE_EVIDENCE,5,10,85674,40061,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-312,docs/closeout-packs/cp00-312,artifacts/closeout-pack-claude-review/cp00-312,COMPLETE_EVIDENCE,5,10,237125,73248,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-313,docs/closeout-packs/cp00-313,artifacts/closeout-pack-claude-review/cp00-313,COMPLETE_EVIDENCE,5,10,43806,31702,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-314,docs/closeout-packs/cp00-314,artifacts/closeout-pack-claude-review/cp00-314,COMPLETE_EVIDENCE,5,10,39945,27298,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-315,docs/closeout-packs/cp00-315,artifacts/closeout-pack-claude-review/cp00-315,COMPLETE_EVIDENCE,5,10,86477,40817,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-316,docs/closeout-packs/cp00-316,artifacts/closeout-pack-claude-review/cp00-316,COMPLETE_EVIDENCE,5,10,38910,26264,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-317,docs/closeout-packs/cp00-317,artifacts/closeout-pack-claude-review/cp00-317,COMPLETE_EVIDENCE,5,10,86385,41023,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-318,docs/closeout-packs/cp00-318,artifacts/closeout-pack-claude-review/cp00-318,COMPLETE_EVIDENCE,5,10,238491,74884,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-319,docs/closeout-packs/cp00-319,artifacts/closeout-pack-claude-review/cp00-319,COMPLETE_EVIDENCE,5,10,237267,73656,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-320,docs/closeout-packs/cp00-320,artifacts/closeout-pack-claude-review/cp00-320,COMPLETE_EVIDENCE,5,10,48388,34110,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-321,docs/closeout-packs/cp00-321,artifacts/closeout-pack-claude-review/cp00-321,COMPLETE_EVIDENCE,5,12,260984,96822,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-322,docs/closeout-packs/cp00-322,artifacts/closeout-pack-claude-review/cp00-322,COMPLETE_EVIDENCE,5,10,244984,77400,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-323,docs/closeout-packs/cp00-323,artifacts/closeout-pack-claude-review/cp00-323,COMPLETE_EVIDENCE,5,10,83403,37281,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-324,docs/closeout-packs/cp00-324,artifacts/closeout-pack-claude-review/cp00-324,COMPLETE_EVIDENCE,5,10,45139,31965,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-325,docs/closeout-packs/cp00-325,artifacts/closeout-pack-claude-review/cp00-325,COMPLETE_EVIDENCE,5,10,244570,77281,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-326,docs/closeout-packs/cp00-326,artifacts/closeout-pack-claude-review/cp00-326,COMPLETE_EVIDENCE,5,10,86393,39311,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-327,docs/closeout-packs/cp00-327,,DOCS_ONLY_REVIEW_REQUIRED,5,0,70996,0,true,true,true,true,true,false,false,false,false,false,false,REVIEW_BEFORE_ARCHIVE
closeout-pack,cp00-328,docs/closeout-packs/cp00-328,artifacts/closeout-pack-claude-review/cp00-328,COMPLETE_EVIDENCE,5,10,262574,76074,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-329,docs/closeout-packs/cp00-329,artifacts/closeout-pack-claude-review/cp00-329,COMPLETE_EVIDENCE,5,10,44544,34446,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-330,docs/closeout-packs/cp00-330,artifacts/closeout-pack-claude-review/cp00-330,COMPLETE_EVIDENCE,5,10,265232,79014,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-331,docs/closeout-packs/cp00-331,artifacts/closeout-pack-claude-review/cp00-331,COMPLETE_EVIDENCE,5,10,89083,42859,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-332,docs/closeout-packs/cp00-332,artifacts/closeout-pack-claude-review/cp00-332,COMPLETE_EVIDENCE,5,15,46328,40727,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-333,docs/closeout-packs/cp00-333,artifacts/closeout-pack-claude-review/cp00-333,COMPLETE_EVIDENCE,5,10,246549,79483,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-334,docs/closeout-packs/cp00-334,artifacts/closeout-pack-claude-review/cp00-334,COMPLETE_EVIDENCE,5,10,43472,29706,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-335,docs/closeout-packs/cp00-335,artifacts/closeout-pack-claude-review/cp00-335,COMPLETE_EVIDENCE,5,10,84205,38159,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-336,docs/closeout-packs/cp00-336,artifacts/closeout-pack-claude-review/cp00-336,COMPLETE_EVIDENCE,5,10,44714,31319,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-337,docs/closeout-packs/cp00-337,artifacts/closeout-pack-claude-review/cp00-337,COMPLETE_EVIDENCE,5,10,242636,75024,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-338,docs/closeout-packs/cp00-338,artifacts/closeout-pack-claude-review/cp00-338,COMPLETE_EVIDENCE,5,10,89186,41953,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-339,docs/closeout-packs/cp00-339,artifacts/closeout-pack-claude-review/cp00-339,COMPLETE_EVIDENCE,5,10,243246,75368,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-340,docs/closeout-packs/cp00-340,artifacts/closeout-pack-claude-review/cp00-340,COMPLETE_EVIDENCE,5,10,47116,33880,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-341,docs/closeout-packs/cp00-341,artifacts/closeout-pack-claude-review/cp00-341,COMPLETE_EVIDENCE,5,10,77996,44259,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-342,docs/closeout-packs/cp00-342,artifacts/closeout-pack-claude-review/cp00-342,COMPLETE_EVIDENCE,5,10,266058,79386,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-343,docs/closeout-packs/cp00-343,artifacts/closeout-pack-claude-review/cp00-343,COMPLETE_EVIDENCE,5,10,250289,74893,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-344,docs/closeout-packs/cp00-344,artifacts/closeout-pack-claude-review/cp00-344,COMPLETE_EVIDENCE,5,10,43190,29938,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-345,docs/closeout-packs/cp00-345,artifacts/closeout-pack-claude-review/cp00-345,COMPLETE_EVIDENCE,5,10,86360,38810,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-346,docs/closeout-packs/cp00-346,artifacts/closeout-pack-claude-review/cp00-346,COMPLETE_EVIDENCE,5,10,252986,78005,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-347,docs/closeout-packs/cp00-347,artifacts/closeout-pack-claude-review/cp00-347,COMPLETE_EVIDENCE,5,10,85490,37545,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-348,docs/closeout-packs/cp00-348,artifacts/closeout-pack-claude-review/cp00-348,COMPLETE_EVIDENCE,5,10,47352,33490,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-349,docs/closeout-packs/cp00-349,artifacts/closeout-pack-claude-review/cp00-349,COMPLETE_EVIDENCE,5,10,47102,33083,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-350,docs/closeout-packs/cp00-350,artifacts/closeout-pack-claude-review/cp00-350,COMPLETE_EVIDENCE,5,10,245525,71799,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-351,docs/closeout-packs/cp00-351,artifacts/closeout-pack-claude-review/cp00-351,COMPLETE_EVIDENCE,5,10,42003,29329,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-352,docs/closeout-packs/cp00-352,artifacts/closeout-pack-claude-review/cp00-352,COMPLETE_EVIDENCE,5,10,46774,33511,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-353,docs/closeout-packs/cp00-353,artifacts/closeout-pack-claude-review/cp00-353,COMPLETE_EVIDENCE,5,10,251882,76929,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-354,docs/closeout-packs/cp00-354,artifacts/closeout-pack-claude-review/cp00-354,COMPLETE_EVIDENCE,5,10,89682,41457,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-355,docs/closeout-packs/cp00-355,artifacts/closeout-pack-claude-review/cp00-355,COMPLETE_EVIDENCE,5,10,252000,76739,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-356,docs/closeout-packs/cp00-356,artifacts/closeout-pack-claude-review/cp00-356,COMPLETE_EVIDENCE,5,10,49682,35871,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-357,docs/closeout-packs/cp00-357,artifacts/closeout-pack-claude-review/cp00-357,COMPLETE_EVIDENCE,5,10,45415,31540,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-358,docs/closeout-packs/cp00-358,artifacts/closeout-pack-claude-review/cp00-358,COMPLETE_EVIDENCE,5,10,87129,39118,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-359,docs/closeout-packs/cp00-359,artifacts/closeout-pack-claude-review/cp00-359,COMPLETE_EVIDENCE,5,10,45657,31857,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-360,docs/closeout-packs/cp00-360,artifacts/closeout-pack-claude-review/cp00-360,COMPLETE_EVIDENCE,5,10,90388,42420,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-361,docs/closeout-packs/cp00-361,artifacts/closeout-pack-claude-review/cp00-361,COMPLETE_EVIDENCE,5,10,250280,74865,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-362,docs/closeout-packs/cp00-362,artifacts/closeout-pack-claude-review/cp00-362,COMPLETE_EVIDENCE,5,10,249193,73823,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-363,docs/closeout-packs/cp00-363,artifacts/closeout-pack-claude-review/cp00-363,COMPLETE_EVIDENCE,5,10,48349,32383,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-364,docs/closeout-packs/cp00-364,artifacts/closeout-pack-claude-review/cp00-364,COMPLETE_EVIDENCE,5,10,257321,77316,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-365,docs/closeout-packs/cp00-365,artifacts/closeout-pack-claude-review/cp00-365,COMPLETE_EVIDENCE,5,10,85987,39523,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-366,docs/closeout-packs/cp00-366,artifacts/closeout-pack-claude-review/cp00-366,COMPLETE_EVIDENCE,5,10,91176,44999,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-367,docs/closeout-packs/cp00-367,artifacts/closeout-pack-claude-review/cp00-367,COMPLETE_EVIDENCE,5,10,241178,73673,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-368,docs/closeout-packs/cp00-368,artifacts/closeout-pack-claude-review/cp00-368,COMPLETE_EVIDENCE,5,10,88463,41222,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-369,docs/closeout-packs/cp00-369,artifacts/closeout-pack-claude-review/cp00-369,COMPLETE_EVIDENCE,5,10,86966,40351,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-370,docs/closeout-packs/cp00-370,artifacts/closeout-pack-claude-review/cp00-370,COMPLETE_EVIDENCE,5,11,47711,36075,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-371,docs/closeout-packs/cp00-371,artifacts/closeout-pack-claude-review/cp00-371,COMPLETE_EVIDENCE,5,10,46581,33610,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-372,docs/closeout-packs/cp00-372,artifacts/closeout-pack-claude-review/cp00-372,COMPLETE_EVIDENCE,5,10,88707,42327,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-373,docs/closeout-packs/cp00-373,artifacts/closeout-pack-claude-review/cp00-373,COMPLETE_EVIDENCE,5,10,248685,79922,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-374,docs/closeout-packs/cp00-374,artifacts/closeout-pack-claude-review/cp00-374,COMPLETE_EVIDENCE,5,10,243249,75313,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-375,docs/closeout-packs/cp00-375,artifacts/closeout-pack-claude-review/cp00-375,COMPLETE_EVIDENCE,5,10,90182,42911,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-376,docs/closeout-packs/cp00-376,artifacts/closeout-pack-claude-review/cp00-376,COMPLETE_EVIDENCE,5,10,44925,32271,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-377,docs/closeout-packs/cp00-377,artifacts/closeout-pack-claude-review/cp00-377,COMPLETE_EVIDENCE,5,10,246148,79180,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-378,docs/closeout-packs/cp00-378,artifacts/closeout-pack-claude-review/cp00-378,COMPLETE_EVIDENCE,5,10,46188,32496,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-379,docs/closeout-packs/cp00-379,artifacts/closeout-pack-claude-review/cp00-379,COMPLETE_EVIDENCE,5,10,244391,76177,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-380,docs/closeout-packs/cp00-380,artifacts/closeout-pack-claude-review/cp00-380,COMPLETE_EVIDENCE,5,10,242673,74436,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-381,docs/closeout-packs/cp00-381,artifacts/closeout-pack-claude-review/cp00-381,COMPLETE_EVIDENCE,5,10,88418,42044,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-382,docs/closeout-packs/cp00-382,artifacts/closeout-pack-claude-review/cp00-382,COMPLETE_EVIDENCE,5,10,242110,73780,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-383,docs/closeout-packs/cp00-383,artifacts/closeout-pack-claude-review/cp00-383,COMPLETE_EVIDENCE,5,10,40607,27900,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-384,docs/closeout-packs/cp00-384,artifacts/closeout-pack-claude-review/cp00-384,COMPLETE_EVIDENCE,5,10,47210,35067,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-385,docs/closeout-packs/cp00-385,artifacts/closeout-pack-claude-review/cp00-385,COMPLETE_EVIDENCE,5,10,242942,74659,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-386,docs/closeout-packs/cp00-386,artifacts/closeout-pack-claude-review/cp00-386,COMPLETE_EVIDENCE,5,10,87623,40277,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-387,docs/closeout-packs/cp00-387,artifacts/closeout-pack-claude-review/cp00-387,COMPLETE_EVIDENCE,5,10,88571,41931,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-388,docs/closeout-packs/cp00-388,artifacts/closeout-pack-claude-review/cp00-388,COMPLETE_EVIDENCE,5,10,244482,76035,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-389,docs/closeout-packs/cp00-389,artifacts/closeout-pack-claude-review/cp00-389,COMPLETE_EVIDENCE,5,10,84054,37780,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-390,docs/closeout-packs/cp00-390,artifacts/closeout-pack-claude-review/cp00-390,COMPLETE_EVIDENCE,5,10,46016,32753,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-391,docs/closeout-packs/cp00-391,artifacts/closeout-pack-claude-review/cp00-391,COMPLETE_EVIDENCE,5,10,154221,59023,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-392,docs/closeout-packs/cp00-392,artifacts/closeout-pack-claude-review/cp00-392,COMPLETE_EVIDENCE,5,10,262632,81038,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-393,docs/closeout-packs/cp00-393,artifacts/closeout-pack-claude-review/cp00-393,COMPLETE_EVIDENCE,5,10,248539,78410,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-394,docs/closeout-packs/cp00-394,artifacts/closeout-pack-claude-review/cp00-394,COMPLETE_EVIDENCE,5,10,90328,43286,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-395,docs/closeout-packs/cp00-395,artifacts/closeout-pack-claude-review/cp00-395,COMPLETE_EVIDENCE,5,10,48472,34739,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-396,docs/closeout-packs/cp00-396,artifacts/closeout-pack-claude-review/cp00-396,COMPLETE_EVIDENCE,5,10,247565,78267,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-397,docs/closeout-packs/cp00-397,artifacts/closeout-pack-claude-review/cp00-397,COMPLETE_EVIDENCE,5,10,47165,33643,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-398,docs/closeout-packs/cp00-398,artifacts/closeout-pack-claude-review/cp00-398,COMPLETE_EVIDENCE,5,10,41982,28793,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-399,docs/closeout-packs/cp00-399,artifacts/closeout-pack-claude-review/cp00-399,COMPLETE_EVIDENCE,5,10,40299,27252,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-400,docs/closeout-packs/cp00-400,artifacts/closeout-pack-claude-review/cp00-400,COMPLETE_EVIDENCE,5,10,245766,76410,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-401,docs/closeout-packs/cp00-401,artifacts/closeout-pack-claude-review/cp00-401,COMPLETE_EVIDENCE,5,10,46821,32901,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-402,docs/closeout-packs/cp00-402,artifacts/closeout-pack-claude-review/cp00-402,COMPLETE_EVIDENCE,5,10,242891,73610,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-403,docs/closeout-packs/cp00-403,artifacts/closeout-pack-claude-review/cp00-403,COMPLETE_EVIDENCE,5,10,247590,78179,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-404,docs/closeout-packs/cp00-404,artifacts/closeout-pack-claude-review/cp00-404,COMPLETE_EVIDENCE,5,10,85932,39528,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
