32222efe1e84cb74a32184db4734c0fa9dea45e0	2026-07-15T17:47:12+09:00	feat(hrx): add forward payroll and leave migrations
8d01be6fe73614f227864d6514df8f4ccc47c574	2026-07-15T17:48:52+09:00	docs(hrx): record MG-003 provenance
229429fd3b4f728552f553defa79bacb824a554b	2026-07-15T18:00:07+09:00	test(hrx): prove fresh database migrations
f59b328927ee7c88a525bcb588938547a91ceb91	2026-07-15T18:01:24+09:00	docs(hrx): record MG-004 provenance
9722f647f3328b0b14d4362c07c31ad5b9763a35	2026-07-15T18:15:02+09:00	test(hrx): prove checkpoint upgrades
a79cb5f2743a03e012af01badcf86d1721750aab	2026-07-15T18:16:07+09:00	docs(hrx): record MG-005 provenance
75a3851e06e2d2a6c91363b707b39ffec800a175	2026-07-15T18:37:21+09:00	test(hrx): prove migration recovery
931ae4c42ae88f4c9551d4e6377df63fd73d4c82	2026-07-15T18:38:58+09:00	docs(hrx): record MG-006 provenance
b053fd8ae967c75653dce8b883d40eda69e3d07d	2026-07-15T19:51:30+09:00	feat(hrx): integrate leave rule and payroll catalog contracts
ee03b8c127f1be4d7a8ce4bb5b104f0ba27f110f	2026-07-15T19:51:59+09:00	docs(hrx): record RC-005 backend checkpoint
ce201bde390da5847c6d41a2fcf3267338414585	2026-07-15T21:04:04+09:00	feat(hrx): complete compact leave action workflows
75f10995d9e04c35e8d21710fc64d6bd5e9b5e4c	2026-07-15T21:16:12+09:00	test(desktop): align packaged QA with compact Forest UI
051344d96695855ec1546d6bb5e20b08d8d4e012	2026-07-15T22:12:36+09:00	docs(hrx): record RC-005 UI and profile package proof
cc5f7f873a10662b60092087d615a07314f799e9	2026-07-15T22:37:37+09:00	test(integration): validate RC-005 port crosswalk
c342cc56bcfc36f582610951b363b3ad737222cc	2026-07-15T22:42:00+09:00	docs(hrx): close RC-005 regression evidence
b6853d529699ec155dfdbb59d2f4f976b58b6cb6	2026-07-15T22:53:34+09:00	docs(integration): fix CP-001 comparison baselines
17700c5450cd9de9add0dce1ec44be77d3b49ad7	2026-07-15T23:08:09+09:00	test(integration): prove CP-002 product superset
f3b38cbbe297f46fda0d5e64744bc081e9ed3d66	2026-07-15T23:21:03+09:00	test(integration): prove CP-003 leave compatibility
55e6cfe111e5c56d8125b27570fca144bf6947dc	2026-07-15T23:36:28+09:00	test(integration): prove CP-004 payroll compatibility
a656495f909d4350495c2c41326e2f4b6b51ab74	2026-07-15T23:51:36+09:00	test(integration): prove CP-005 profile linkage
d1e84bff06eea94848b1372f13bb19be72923462	2026-07-16T00:13:54+09:00	test(integration): prove CP-006 UI copy regression
0e72dd1335c8e996388de16fbd8be441618330ed	2026-07-16T00:40:40+09:00	fix(desktop): close packaged runtime boundary
0854caef138acc9e8a4d41700812e1d33e6c9199	2026-07-16T01:17:53+09:00	test(integration): prove CP-007 packaged runtime boundary
82dbcc30b52608f6b73d601d1fbc8dbaa9d563f1	2026-07-16T01:28:49+09:00	chore(release): align desktop version 0.1.17
52807ba8d45149011393330268b51702bdd44296	2026-07-16T01:34:04+09:00	test(release): correct PV-001 native name check
6a57157a799e50092963faac0b0860522a218914	2026-07-16T01:56:43+09:00	fix(auth): restore Forest login in packaged renderer
1e3c2614c472a475444e7fc0acf1671104753623	2026-07-16T02:16:35+09:00	test(integration): prove PV-001 version provenance
a38a63f8bcc0bedae5d038027cb2de7148cd6129	2026-07-16T02:28:23+09:00	feat(release): embed desktop build provenance
039ddf41b69e227eff14507c33d7126b33033be5	2026-07-16T02:41:49+09:00	test(integration): prove PV-002 build provenance
72d12902884c9eab47668748f012577c2e92820a	2026-07-16T02:49:45+09:00	feat(release): enforce formal clean-SHA build gate
298bbb2b577ba07980b7ec1671c677902b546c85	2026-07-16T03:02:55+09:00	test(integration): prove PV-003 formal build gate
34d689f088a173aac7a98f54ff44b3b48bf57b9d	2026-07-16T03:14:51+09:00	test(integration): record latest renderer parity
f5344fdeaf35b86e86049710e4bb5aa9a0d72f39	2026-07-16T03:26:15+09:00	feat(release): separate desktop channel identities
ea9fd4f81ff9beed02bb2bf3ca2fbdf024d27f89	2026-07-16T03:43:09+09:00	test(integration): prove PV-004 channel identities
c0c46faed61d2a4011d506b43929cdb4c47cffa4	2026-07-16T03:59:15+09:00	feat(release): scope desktop artifacts by source SHA
a2d50e95b204da433986ec94e5ce1d8ed04e3dbb	2026-07-16T04:12:06+09:00	test(integration): prove PV-005 SHA-scoped artifacts
8e9165c0a8b412eafde454c8436e00cf434a9e37	2026-07-16T04:24:54+09:00	feat(release): reject legacy desktop assets
678aff03abb47ad280a89de7f8070e01dfc91464	2026-07-16T04:43:43+09:00	test(integration): prove PV-006 legacy asset boundary
ab7868ebad5948a1b7341fe5bcbc48d8c0181a47	2026-07-16T05:02:07+09:00	feat(release): add canonical desktop launcher
e0f52f5f1edbc61af9ae79d624a07dd65b603b6c	2026-07-16T05:14:49+09:00	test(integration): prove PV-007 canonical launch boundary
