unit_id	source_migration	object_type	table	name	canonical_key	disposition	destination	forest_anchor	definition_sha256	rationale
012_hrx_payroll_profiles.sql|UNIQUE|hrx_payroll_item_assignments|tenant_id,employee_id,item_id,version	012_hrx_payroll_profiles.sql	UNIQUE	hrx_payroll_item_assignments	tenant_id,employee_id,item_id,version	UNIQUE:hrx_payroll_item_assignments:tenant_id,employee_id,item_id,version	PORT_026_PLUS	026_hrx_payroll_catalog_assignments.sql	packages/hrx/src/migrations/021_hrx_payroll_runtime.sql	d08189a642d46bbab793f44cd6686684e7fd5395c7366fdd1042cde43a51651a	Item assignment is missing and can reference the existing Forest payroll profile without replacing it.
012_hrx_payroll_profiles.sql|FOREIGN_KEY|hrx_payroll_item_assignments|tenant_id,employee_id	012_hrx_payroll_profiles.sql	FOREIGN_KEY	hrx_payroll_item_assignments	tenant_id,employee_id	FOREIGN_KEY:hrx_payroll_item_assignments:tenant_id,employee_id	PORT_026_PLUS	026_hrx_payroll_catalog_assignments.sql	packages/hrx/src/migrations/021_hrx_payroll_runtime.sql	b748a6227c5a0ef5b624e5bb291acefaa948043fccc2291cba1d8f4792bdc922	Item assignment is missing and can reference the existing Forest payroll profile without replacing it.
012_hrx_payroll_profiles.sql|FOREIGN_KEY|hrx_payroll_item_assignments|tenant_id,payroll_profile_id	012_hrx_payroll_profiles.sql	FOREIGN_KEY	hrx_payroll_item_assignments	tenant_id,payroll_profile_id	FOREIGN_KEY:hrx_payroll_item_assignments:tenant_id,payroll_profile_id	PORT_026_PLUS	026_hrx_payroll_catalog_assignments.sql	packages/hrx/src/migrations/021_hrx_payroll_runtime.sql	2d08647963563a7562bb28fa46fd25c8817fb634d686ec79fddc2a0698141513	Item assignment is missing and can reference the existing Forest payroll profile without replacing it.
012_hrx_payroll_profiles.sql|FOREIGN_KEY|hrx_payroll_item_assignments|tenant_id,item_id	012_hrx_payroll_profiles.sql	FOREIGN_KEY	hrx_payroll_item_assignments	tenant_id,item_id	FOREIGN_KEY:hrx_payroll_item_assignments:tenant_id,item_id	PORT_026_PLUS	026_hrx_payroll_catalog_assignments.sql	packages/hrx/src/migrations/021_hrx_payroll_runtime.sql	e327da3bee5fa2177edb22aa1bbf1687df7c0c2222f363fe6096bc1b38f5e6d7	Item assignment is missing and can reference the existing Forest payroll profile without replacing it.
012_hrx_payroll_profiles.sql|CONSTRAINT|hrx_payroll_item_assignments|hrx_payroll_item_assignments_version_check	012_hrx_payroll_profiles.sql	CONSTRAINT	hrx_payroll_item_assignments	hrx_payroll_item_assignments_version_check	CONSTRAINT:hrx_payroll_item_assignments:hrx_payroll_item_assignments_version_check	PORT_026_PLUS	026_hrx_payroll_catalog_assignments.sql	packages/hrx/src/migrations/021_hrx_payroll_runtime.sql	59341b363d5a9983c645619c7617181421856d3c9bc21381d9ee0db480e05110	Item assignment is missing and can reference the existing Forest payroll profile without replacing it.
012_hrx_payroll_profiles.sql|CONSTRAINT|hrx_payroll_item_assignments|hrx_payroll_item_assignments_status_check	012_hrx_payroll_profiles.sql	CONSTRAINT	hrx_payroll_item_assignments	hrx_payroll_item_assignments_status_check	CONSTRAINT:hrx_payroll_item_assignments:hrx_payroll_item_assignments_status_check	PORT_026_PLUS	026_hrx_payroll_catalog_assignments.sql	packages/hrx/src/migrations/021_hrx_payroll_runtime.sql	ccec5cca50fa1945a32245648d519f4566a8fbcfb88cceb8467c895b80bf6eec	Item assignment is missing and can reference the existing Forest payroll profile without replacing it.
012_hrx_payroll_profiles.sql|CONSTRAINT|hrx_payroll_item_assignments|hrx_payroll_item_assignments_dates_check	012_hrx_payroll_profiles.sql	CONSTRAINT	hrx_payroll_item_assignments	hrx_payroll_item_assignments_dates_check	CONSTRAINT:hrx_payroll_item_assignments:hrx_payroll_item_assignments_dates_check	PORT_026_PLUS	026_hrx_payroll_catalog_assignments.sql	packages/hrx/src/migrations/021_hrx_payroll_runtime.sql	752a274a62574b78300ed48fbf1a3f183c1c2cd1c933eb6477a2f79b611dae4b	Item assignment is missing and can reference the existing Forest payroll profile without replacing it.
012_hrx_payroll_profiles.sql|CONSTRAINT|hrx_payroll_item_assignments|hrx_payroll_item_assignments_raw_amount_blocked_check	012_hrx_payroll_profiles.sql	CONSTRAINT	hrx_payroll_item_assignments	hrx_payroll_item_assignments_raw_amount_blocked_check	CONSTRAINT:hrx_payroll_item_assignments:hrx_payroll_item_assignments_raw_amount_blocked_check	PORT_026_PLUS	026_hrx_payroll_catalog_assignments.sql	packages/hrx/src/migrations/021_hrx_payroll_runtime.sql	3fdc9d51b85428769a89fa1b7c30b1f7316d1eea71c9292ca71d8dff79ef54e5	Item assignment is missing and can reference the existing Forest payroll profile without replacing it.
012_hrx_payroll_profiles.sql|INDEX|hrx_payroll_profiles|idx_hrx_payroll_profiles_employee	012_hrx_payroll_profiles.sql	INDEX	hrx_payroll_profiles	idx_hrx_payroll_profiles_employee	INDEX:hrx_payroll_profiles:idx_hrx_payroll_profiles_employee	FOREST_IDENTICAL	-	packages/hrx/src/migrations/021_hrx_payroll_runtime.sql	3f59a93c27ef0a3558e2c183bb3d3f7985fc9443fc57c5c584f0607985c1bdc8	Forest 021 already defines the same index name, table, and column order.
012_hrx_payroll_profiles.sql|INDEX|hrx_payroll_item_assignments|idx_hrx_payroll_item_assignments_employee_item	012_hrx_payroll_profiles.sql	INDEX	hrx_payroll_item_assignments	idx_hrx_payroll_item_assignments_employee_item	INDEX:hrx_payroll_item_assignments:idx_hrx_payroll_item_assignments_employee_item	PORT_026_PLUS	026_hrx_payroll_catalog_assignments.sql	packages/hrx/src/migrations/021_hrx_payroll_runtime.sql	f667b4877575b1a383f25389c41c5f372009081c82463142be9487d40de1e756	Item assignment is missing and can reference the existing Forest payroll profile without replacing it.
012_hrx_payroll_profiles.sql|TRIGGER|hrx_payroll_profiles|trg_hrx_payroll_profiles_immutable_update	012_hrx_payroll_profiles.sql	TRIGGER	hrx_payroll_profiles	trg_hrx_payroll_profiles_immutable_update	TRIGGER:hrx_payroll_profiles:trg_hrx_payroll_profiles_immutable_update	REJECT_CONFLICTING_MUTABILITY	-	packages/hrx/src/payroll/repository.js	559f34ae313514f7cefc2b38dd34546e3b445479078a086b5522adf73811d9ec	Forest payroll profiles use optimistic state_version updates; an append-only trigger would break the accepted runtime.
012_hrx_payroll_profiles.sql|TRIGGER|hrx_payroll_profiles|trg_hrx_payroll_profiles_immutable_delete	012_hrx_payroll_profiles.sql	TRIGGER	hrx_payroll_profiles	trg_hrx_payroll_profiles_immutable_delete	TRIGGER:hrx_payroll_profiles:trg_hrx_payroll_profiles_immutable_delete	REJECT_CONFLICTING_MUTABILITY	-	packages/hrx/src/payroll/repository.js	0385ca8210a57dbbdd45bd1e54ef7896f9a2c0c164faf7c5ac3ee50d2f3718bc	Forest payroll profiles use optimistic state_version updates; an append-only trigger would break the accepted runtime.
012_hrx_payroll_profiles.sql|TRIGGER|hrx_payroll_item_assignments|trg_hrx_payroll_item_assignments_immutable_update	012_hrx_payroll_profiles.sql	TRIGGER	hrx_payroll_item_assignments	trg_hrx_payroll_item_assignments_immutable_update	TRIGGER:hrx_payroll_item_assignments:trg_hrx_payroll_item_assignments_immutable_update	PORT_026_PLUS	026_hrx_payroll_catalog_assignments.sql	packages/hrx/src/migrations/021_hrx_payroll_runtime.sql	ae54ed91281f4017fcd841c4d3813f4da2b2bebc2f096e511c0c776259186530	Item assignment is missing and can reference the existing Forest payroll profile without replacing it.
012_hrx_payroll_profiles.sql|TRIGGER|hrx_payroll_item_assignments|trg_hrx_payroll_item_assignments_immutable_delete	012_hrx_payroll_profiles.sql	TRIGGER	hrx_payroll_item_assignments	trg_hrx_payroll_item_assignments_immutable_delete	TRIGGER:hrx_payroll_item_assignments:trg_hrx_payroll_item_assignments_immutable_delete	PORT_026_PLUS	026_hrx_payroll_catalog_assignments.sql	packages/hrx/src/migrations/021_hrx_payroll_runtime.sql	82aa60504ab95f7a2dd527e54138a9a6dcfe351eb36a572a9585dbfb00991c53	Item assignment is missing and can reference the existing Forest payroll profile without replacing it.
013_hrx_payroll_time_inputs.sql|TABLE|hrx_attendance_approval_receipts|hrx_attendance_approval_receipts	013_hrx_payroll_time_inputs.sql	TABLE	hrx_attendance_approval_receipts	hrx_attendance_approval_receipts	TABLE:hrx_attendance_approval_receipts:hrx_attendance_approval_receipts	PORT_026_PLUS	027_hrx_attendance_approval_receipts.sql	packages/hrx/src/migrations/004_hrx_attendance.sql	9475a6f4e155302a0592d15b9e8124bd67b3fe0dc46b44e84e2ba98e4f123d64	An append-only approval receipt adds payroll lineage without complicating the clock-in/clock-out UI.
013_hrx_payroll_time_inputs.sql|COLUMN|hrx_attendance_approval_receipts|tenant_id	013_hrx_payroll_time_inputs.sql	COLUMN	hrx_attendance_approval_receipts	tenant_id	COLUMN:hrx_attendance_approval_receipts:tenant_id	PORT_026_PLUS	027_hrx_attendance_approval_receipts.sql	packages/hrx/src/migrations/004_hrx_attendance.sql	313d3a6c5a8d3b04d7b41711e84cf6b41eb94a0d1731b1ef275a95a4675cc2bd	An append-only approval receipt adds payroll lineage without complicating the clock-in/clock-out UI.
013_hrx_payroll_time_inputs.sql|COLUMN|hrx_attendance_approval_receipts|approval_receipt_id	013_hrx_payroll_time_inputs.sql	COLUMN	hrx_attendance_approval_receipts	approval_receipt_id	COLUMN:hrx_attendance_approval_receipts:approval_receipt_id	PORT_026_PLUS	027_hrx_attendance_approval_receipts.sql	packages/hrx/src/migrations/004_hrx_attendance.sql	1d3b478507ae2f3b8ce68d356673272ea3315de4bfcaa3d0639ba440fb496e03	An append-only approval receipt adds payroll lineage without complicating the clock-in/clock-out UI.
013_hrx_payroll_time_inputs.sql|COLUMN|hrx_attendance_approval_receipts|attendance_id	013_hrx_payroll_time_inputs.sql	COLUMN	hrx_attendance_approval_receipts	attendance_id	COLUMN:hrx_attendance_approval_receipts:attendance_id	PORT_026_PLUS	027_hrx_attendance_approval_receipts.sql	packages/hrx/src/migrations/004_hrx_attendance.sql	b67a396524ab7885195a47e676fabb5a11d305b8e76a0d192cb318ecba67070c	An append-only approval receipt adds payroll lineage without complicating the clock-in/clock-out UI.
013_hrx_payroll_time_inputs.sql|COLUMN|hrx_attendance_approval_receipts|employee_id	013_hrx_payroll_time_inputs.sql	COLUMN	hrx_attendance_approval_receipts	employee_id	COLUMN:hrx_attendance_approval_receipts:employee_id	PORT_026_PLUS	027_hrx_attendance_approval_receipts.sql	packages/hrx/src/migrations/004_hrx_attendance.sql	32d5d1dc788266b55d68486672f39145ae04b4df3c34eb04960710ec3e75eaed	An append-only approval receipt adds payroll lineage without complicating the clock-in/clock-out UI.
013_hrx_payroll_time_inputs.sql|COLUMN|hrx_attendance_approval_receipts|approved_by_actor_id	013_hrx_payroll_time_inputs.sql	COLUMN	hrx_attendance_approval_receipts	approved_by_actor_id	COLUMN:hrx_attendance_approval_receipts:approved_by_actor_id	PORT_026_PLUS	027_hrx_attendance_approval_receipts.sql	packages/hrx/src/migrations/004_hrx_attendance.sql	b9a2b974fae305635321752cc56bdfc9b80375878058ffe49577d18e337523b4	An append-only approval receipt adds payroll lineage without complicating the clock-in/clock-out UI.
013_hrx_payroll_time_inputs.sql|COLUMN|hrx_attendance_approval_receipts|approved_at	013_hrx_payroll_time_inputs.sql	COLUMN	hrx_attendance_approval_receipts	approved_at	COLUMN:hrx_attendance_approval_receipts:approved_at	PORT_026_PLUS	027_hrx_attendance_approval_receipts.sql	packages/hrx/src/migrations/004_hrx_attendance.sql	56c51464604be8ff525019522271877ce671d9cb1924ad391d4d4d64985f5a87	An append-only approval receipt adds payroll lineage without complicating the clock-in/clock-out UI.
013_hrx_payroll_time_inputs.sql|COLUMN|hrx_attendance_approval_receipts|attendance_source_ref	013_hrx_payroll_time_inputs.sql	COLUMN	hrx_attendance_approval_receipts	attendance_source_ref	COLUMN:hrx_attendance_approval_receipts:attendance_source_ref	PORT_026_PLUS	027_hrx_attendance_approval_receipts.sql	packages/hrx/src/migrations/004_hrx_attendance.sql	6fb0a99ff0e9de42edcce2cf17047513766d3c743aef11de508d24f16065c407	An append-only approval receipt adds payroll lineage without complicating the clock-in/clock-out UI.
013_hrx_payroll_time_inputs.sql|COLUMN|hrx_attendance_approval_receipts|idempotency_key	013_hrx_payroll_time_inputs.sql	COLUMN	hrx_attendance_approval_receipts	idempotency_key	COLUMN:hrx_attendance_approval_receipts:idempotency_key	PORT_026_PLUS	027_hrx_attendance_approval_receipts.sql	packages/hrx/src/migrations/004_hrx_attendance.sql	f209fa05cdd5c7731df60c8151da3c93705c94972fcd1aa217380b4bc911fc6a	An append-only approval receipt adds payroll lineage without complicating the clock-in/clock-out UI.
013_hrx_payroll_time_inputs.sql|COLUMN|hrx_attendance_approval_receipts|created_at	013_hrx_payroll_time_inputs.sql	COLUMN	hrx_attendance_approval_receipts	created_at	COLUMN:hrx_attendance_approval_receipts:created_at	PORT_026_PLUS	027_hrx_attendance_approval_receipts.sql	packages/hrx/src/migrations/004_hrx_attendance.sql	59e0b04a623e194d85b604d4d0ce462c610117180a630dcc41a768ac0a16cee1	An append-only approval receipt adds payroll lineage without complicating the clock-in/clock-out UI.
013_hrx_payroll_time_inputs.sql|PRIMARY_KEY|hrx_attendance_approval_receipts|tenant_id,approval_receipt_id	013_hrx_payroll_time_inputs.sql	PRIMARY_KEY	hrx_attendance_approval_receipts	tenant_id,approval_receipt_id	PRIMARY_KEY:hrx_attendance_approval_receipts:tenant_id,approval_receipt_id	PORT_026_PLUS	027_hrx_attendance_approval_receipts.sql	packages/hrx/src/migrations/004_hrx_attendance.sql	c3f6367d19fd32b943030ec183529c0b460a29a88564671d88cbfd4ef32f8d49	An append-only approval receipt adds payroll lineage without complicating the clock-in/clock-out UI.
013_hrx_payroll_time_inputs.sql|UNIQUE|hrx_attendance_approval_receipts|tenant_id,attendance_id	013_hrx_payroll_time_inputs.sql	UNIQUE	hrx_attendance_approval_receipts	tenant_id,attendance_id	UNIQUE:hrx_attendance_approval_receipts:tenant_id,attendance_id	PORT_026_PLUS	027_hrx_attendance_approval_receipts.sql	packages/hrx/src/migrations/004_hrx_attendance.sql	00acfb6a6a9d9bc2f7fbfc568597bd03a68cbf7f5d262952f9655bbb3730cb3c	An append-only approval receipt adds payroll lineage without complicating the clock-in/clock-out UI.
013_hrx_payroll_time_inputs.sql|UNIQUE|hrx_attendance_approval_receipts|tenant_id,idempotency_key	013_hrx_payroll_time_inputs.sql	UNIQUE	hrx_attendance_approval_receipts	tenant_id,idempotency_key	UNIQUE:hrx_attendance_approval_receipts:tenant_id,idempotency_key	PORT_026_PLUS	027_hrx_attendance_approval_receipts.sql	packages/hrx/src/migrations/004_hrx_attendance.sql	393964d6c306d91b582a88ead31ee48c0e1aeb555d1a897f84c11ce71c794ad5	An append-only approval receipt adds payroll lineage without complicating the clock-in/clock-out UI.
013_hrx_payroll_time_inputs.sql|FOREIGN_KEY|hrx_attendance_approval_receipts|tenant_id,attendance_id	013_hrx_payroll_time_inputs.sql	FOREIGN_KEY	hrx_attendance_approval_receipts	tenant_id,attendance_id	FOREIGN_KEY:hrx_attendance_approval_receipts:tenant_id,attendance_id	PORT_026_PLUS	027_hrx_attendance_approval_receipts.sql	packages/hrx/src/migrations/004_hrx_attendance.sql	818df2788fd99648aca8b12e04cea7d8049cc146346fb17b82e17ca78d0e5a38	An append-only approval receipt adds payroll lineage without complicating the clock-in/clock-out UI.
013_hrx_payroll_time_inputs.sql|FOREIGN_KEY|hrx_attendance_approval_receipts|tenant_id,employee_id	013_hrx_payroll_time_inputs.sql	FOREIGN_KEY	hrx_attendance_approval_receipts	tenant_id,employee_id	FOREIGN_KEY:hrx_attendance_approval_receipts:tenant_id,employee_id	PORT_026_PLUS	027_hrx_attendance_approval_receipts.sql	packages/hrx/src/migrations/004_hrx_attendance.sql	b748a6227c5a0ef5b624e5bb291acefaa948043fccc2291cba1d8f4792bdc922	An append-only approval receipt adds payroll lineage without complicating the clock-in/clock-out UI.
013_hrx_payroll_time_inputs.sql|TABLE|hrx_payroll_time_snapshots|hrx_payroll_time_snapshots	013_hrx_payroll_time_inputs.sql	TABLE	hrx_payroll_time_snapshots	hrx_payroll_time_snapshots	TABLE:hrx_payroll_time_snapshots:hrx_payroll_time_snapshots	FOREST_SUPERSEDED	-	packages/hrx/src/migrations/021_hrx_payroll_runtime.sql	766d26d9c4dd83b64bce6892e8b66cdf277d43fd8838772ed81f0183f9f474c0	Forest input snapshots already persist input_json and tokenized source_refs_json; a second time snapshot hierarchy is rejected.
013_hrx_payroll_time_inputs.sql|COLUMN|hrx_payroll_time_snapshots|tenant_id	013_hrx_payroll_time_inputs.sql	COLUMN	hrx_payroll_time_snapshots	tenant_id	COLUMN:hrx_payroll_time_snapshots:tenant_id	FOREST_SUPERSEDED	-	packages/hrx/src/migrations/021_hrx_payroll_runtime.sql	313d3a6c5a8d3b04d7b41711e84cf6b41eb94a0d1731b1ef275a95a4675cc2bd	Forest input snapshots already persist input_json and tokenized source_refs_json; a second time snapshot hierarchy is rejected.
013_hrx_payroll_time_inputs.sql|COLUMN|hrx_payroll_time_snapshots|snapshot_id	013_hrx_payroll_time_inputs.sql	COLUMN	hrx_payroll_time_snapshots	snapshot_id	COLUMN:hrx_payroll_time_snapshots:snapshot_id	FOREST_SUPERSEDED	-	packages/hrx/src/migrations/021_hrx_payroll_runtime.sql	c2abb33fcb0d8c92b732f7e157d8e4854b100413a133bb090276fd2a74279452	Forest input snapshots already persist input_json and tokenized source_refs_json; a second time snapshot hierarchy is rejected.
013_hrx_payroll_time_inputs.sql|COLUMN|hrx_payroll_time_snapshots|idempotency_key	013_hrx_payroll_time_inputs.sql	COLUMN	hrx_payroll_time_snapshots	idempotency_key	COLUMN:hrx_payroll_time_snapshots:idempotency_key	FOREST_SUPERSEDED	-	packages/hrx/src/migrations/021_hrx_payroll_runtime.sql	f209fa05cdd5c7731df60c8151da3c93705c94972fcd1aa217380b4bc911fc6a	Forest input snapshots already persist input_json and tokenized source_refs_json; a second time snapshot hierarchy is rejected.
013_hrx_payroll_time_inputs.sql|COLUMN|hrx_payroll_time_snapshots|input_hash	013_hrx_payroll_time_inputs.sql	COLUMN	hrx_payroll_time_snapshots	input_hash	COLUMN:hrx_payroll_time_snapshots:input_hash	FOREST_SUPERSEDED	-	packages/hrx/src/migrations/021_hrx_payroll_runtime.sql	c21e51beee771373dd21a79b9cbcdb5c6523147f0680e6b09674dfb730344ef5	Forest input snapshots already persist input_json and tokenized source_refs_json; a second time snapshot hierarchy is rejected.
013_hrx_payroll_time_inputs.sql|COLUMN|hrx_payroll_time_snapshots|period_start	013_hrx_payroll_time_inputs.sql	COLUMN	hrx_payroll_time_snapshots	period_start	COLUMN:hrx_payroll_time_snapshots:period_start	FOREST_SUPERSEDED	-	packages/hrx/src/migrations/021_hrx_payroll_runtime.sql	10cd9aa0273bc9d928827ee8680d17450718429c80dcf2563654de795c41efc2	Forest input snapshots already persist input_json and tokenized source_refs_json; a second time snapshot hierarchy is rejected.
013_hrx_payroll_time_inputs.sql|COLUMN|hrx_payroll_time_snapshots|period_end	013_hrx_payroll_time_inputs.sql	COLUMN	hrx_payroll_time_snapshots	period_end	COLUMN:hrx_payroll_time_snapshots:period_end	FOREST_SUPERSEDED	-	packages/hrx/src/migrations/021_hrx_payroll_runtime.sql	37e3e4ebc76da8e08eb2f1802517828eff322d6e8fb861ffe6aa48823bfd84cf	Forest input snapshots already persist input_json and tokenized source_refs_json; a second time snapshot hierarchy is rejected.
013_hrx_payroll_time_inputs.sql|COLUMN|hrx_payroll_time_snapshots|as_of	013_hrx_payroll_time_inputs.sql	COLUMN	hrx_payroll_time_snapshots	as_of	COLUMN:hrx_payroll_time_snapshots:as_of	FOREST_SUPERSEDED	-	packages/hrx/src/migrations/021_hrx_payroll_runtime.sql	b5454c630c296bf88c0199547e75ae2887b51ddc38f2e5919f32806ed2fabf61	Forest input snapshots already persist input_json and tokenized source_refs_json; a second time snapshot hierarchy is rejected.
013_hrx_payroll_time_inputs.sql|COLUMN|hrx_payroll_time_snapshots|source_version	013_hrx_payroll_time_inputs.sql	COLUMN	hrx_payroll_time_snapshots	source_version	COLUMN:hrx_payroll_time_snapshots:source_version	FOREST_SUPERSEDED	-	packages/hrx/src/migrations/021_hrx_payroll_runtime.sql	f31556e70192bff0c35ec083d63a06593d29110b2fb639124b7de8ae9cc81563	Forest input snapshots already persist input_json and tokenized source_refs_json; a second time snapshot hierarchy is rejected.
013_hrx_payroll_time_inputs.sql|COLUMN|hrx_payroll_time_snapshots|timezone	013_hrx_payroll_time_inputs.sql	COLUMN	hrx_payroll_time_snapshots	timezone	COLUMN:hrx_payroll_time_snapshots:timezone	FOREST_SUPERSEDED	-	packages/hrx/src/migrations/021_hrx_payroll_runtime.sql	b4ae1193db8a2ee03d5f7a0ce3823a414f4f2605e2639187e61704aa8d91ff0a	Forest input snapshots already persist input_json and tokenized source_refs_json; a second time snapshot hierarchy is rejected.
013_hrx_payroll_time_inputs.sql|COLUMN|hrx_payroll_time_snapshots|projection_json	013_hrx_payroll_time_inputs.sql	COLUMN	hrx_payroll_time_snapshots	projection_json	COLUMN:hrx_payroll_time_snapshots:projection_json	FOREST_SUPERSEDED	-	packages/hrx/src/migrations/021_hrx_payroll_runtime.sql	5d60584817f9bf7c05665d7ffd4e30c3f45ad449fe7250b402721791eac5e214	Forest input snapshots already persist input_json and tokenized source_refs_json; a second time snapshot hierarchy is rejected.
013_hrx_payroll_time_inputs.sql|COLUMN|hrx_payroll_time_snapshots|created_by_actor_id	013_hrx_payroll_time_inputs.sql	COLUMN	hrx_payroll_time_snapshots	created_by_actor_id	COLUMN:hrx_payroll_time_snapshots:created_by_actor_id	FOREST_SUPERSEDED	-	packages/hrx/src/migrations/021_hrx_payroll_runtime.sql	2ce4fff14d93325e00a4519803f946c8d5240cb8b83102d8cc36ac8954ed5317	Forest input snapshots already persist input_json and tokenized source_refs_json; a second time snapshot hierarchy is rejected.
013_hrx_payroll_time_inputs.sql|COLUMN|hrx_payroll_time_snapshots|created_at	013_hrx_payroll_time_inputs.sql	COLUMN	hrx_payroll_time_snapshots	created_at	COLUMN:hrx_payroll_time_snapshots:created_at	FOREST_SUPERSEDED	-	packages/hrx/src/migrations/021_hrx_payroll_runtime.sql	59e0b04a623e194d85b604d4d0ce462c610117180a630dcc41a768ac0a16cee1	Forest input snapshots already persist input_json and tokenized source_refs_json; a second time snapshot hierarchy is rejected.
013_hrx_payroll_time_inputs.sql|COLUMN|hrx_payroll_time_snapshots|payroll_calculation_runtime	013_hrx_payroll_time_inputs.sql	COLUMN	hrx_payroll_time_snapshots	payroll_calculation_runtime	COLUMN:hrx_payroll_time_snapshots:payroll_calculation_runtime	FOREST_SUPERSEDED	-	packages/hrx/src/migrations/021_hrx_payroll_runtime.sql	87ee9b383a51e45f916dde3c4f19766881eb25c3f8adeeb6a876151ff986ecd8	Forest input snapshots already persist input_json and tokenized source_refs_json; a second time snapshot hierarchy is rejected.
013_hrx_payroll_time_inputs.sql|COLUMN|hrx_payroll_time_snapshots|disbursement_instruction_included	013_hrx_payroll_time_inputs.sql	COLUMN	hrx_payroll_time_snapshots	disbursement_instruction_included	COLUMN:hrx_payroll_time_snapshots:disbursement_instruction_included	FOREST_SUPERSEDED	-	packages/hrx/src/migrations/021_hrx_payroll_runtime.sql	aa74b7be4cf86daab59991c9ca56ad0204d4f24a1189fd0dcb0f6a3f2895cb6f	Forest input snapshots already persist input_json and tokenized source_refs_json; a second time snapshot hierarchy is rejected.
013_hrx_payroll_time_inputs.sql|PRIMARY_KEY|hrx_payroll_time_snapshots|tenant_id,snapshot_id	013_hrx_payroll_time_inputs.sql	PRIMARY_KEY	hrx_payroll_time_snapshots	tenant_id,snapshot_id	PRIMARY_KEY:hrx_payroll_time_snapshots:tenant_id,snapshot_id	FOREST_SUPERSEDED	-	packages/hrx/src/migrations/021_hrx_payroll_runtime.sql	a0feeb405f9f749061a15ec2f405108f13ef3c416c61302f1b1b472b43c79cc5	Forest input snapshots already persist input_json and tokenized source_refs_json; a second time snapshot hierarchy is rejected.
013_hrx_payroll_time_inputs.sql|UNIQUE|hrx_payroll_time_snapshots|tenant_id,idempotency_key	013_hrx_payroll_time_inputs.sql	UNIQUE	hrx_payroll_time_snapshots	tenant_id,idempotency_key	UNIQUE:hrx_payroll_time_snapshots:tenant_id,idempotency_key	FOREST_SUPERSEDED	-	packages/hrx/src/migrations/021_hrx_payroll_runtime.sql	393964d6c306d91b582a88ead31ee48c0e1aeb555d1a897f84c11ce71c794ad5	Forest input snapshots already persist input_json and tokenized source_refs_json; a second time snapshot hierarchy is rejected.
013_hrx_payroll_time_inputs.sql|CONSTRAINT|hrx_payroll_time_snapshots|hrx_payroll_time_snapshot_period_check	013_hrx_payroll_time_inputs.sql	CONSTRAINT	hrx_payroll_time_snapshots	hrx_payroll_time_snapshot_period_check	CONSTRAINT:hrx_payroll_time_snapshots:hrx_payroll_time_snapshot_period_check	FOREST_SUPERSEDED	-	packages/hrx/src/migrations/021_hrx_payroll_runtime.sql	53e4e27f7feb0dbad9ea4c62887dd70c9683967537994e047213739d803e6e40	Forest input snapshots already persist input_json and tokenized source_refs_json; a second time snapshot hierarchy is rejected.
013_hrx_payroll_time_inputs.sql|CONSTRAINT|hrx_payroll_time_snapshots|hrx_payroll_time_snapshot_calculation_blocked	013_hrx_payroll_time_inputs.sql	CONSTRAINT	hrx_payroll_time_snapshots	hrx_payroll_time_snapshot_calculation_blocked	CONSTRAINT:hrx_payroll_time_snapshots:hrx_payroll_time_snapshot_calculation_blocked	FOREST_SUPERSEDED	-	packages/hrx/src/migrations/021_hrx_payroll_runtime.sql	03d1d7dcad4489d712b3369740adff32cb9850ba890f129666b246aff5282258	Forest input snapshots already persist input_json and tokenized source_refs_json; a second time snapshot hierarchy is rejected.
013_hrx_payroll_time_inputs.sql|CONSTRAINT|hrx_payroll_time_snapshots|hrx_payroll_time_snapshot_disbursement_blocked	013_hrx_payroll_time_inputs.sql	CONSTRAINT	hrx_payroll_time_snapshots	hrx_payroll_time_snapshot_disbursement_blocked	CONSTRAINT:hrx_payroll_time_snapshots:hrx_payroll_time_snapshot_disbursement_blocked	FOREST_SUPERSEDED	-	packages/hrx/src/migrations/021_hrx_payroll_runtime.sql	98698069c9e53498f9c36a6f1cf389383239eb089fa0b1edb6eca5a9a8c8539e	Forest input snapshots already persist input_json and tokenized source_refs_json; a second time snapshot hierarchy is rejected.
013_hrx_payroll_time_inputs.sql|TABLE|hrx_payroll_time_snapshot_sources|hrx_payroll_time_snapshot_sources	013_hrx_payroll_time_inputs.sql	TABLE	hrx_payroll_time_snapshot_sources	hrx_payroll_time_snapshot_sources	TABLE:hrx_payroll_time_snapshot_sources:hrx_payroll_time_snapshot_sources	FOREST_SUPERSEDED	-	packages/hrx/src/migrations/021_hrx_payroll_runtime.sql	96f0c95347183fc5cd95f9ba1d1e47df8dbf7c408454a2f4e330efefdb2bc935	Forest input snapshots already persist input_json and tokenized source_refs_json; a second time snapshot hierarchy is rejected.
013_hrx_payroll_time_inputs.sql|COLUMN|hrx_payroll_time_snapshot_sources|tenant_id	013_hrx_payroll_time_inputs.sql	COLUMN	hrx_payroll_time_snapshot_sources	tenant_id	COLUMN:hrx_payroll_time_snapshot_sources:tenant_id	FOREST_SUPERSEDED	-	packages/hrx/src/migrations/021_hrx_payroll_runtime.sql	313d3a6c5a8d3b04d7b41711e84cf6b41eb94a0d1731b1ef275a95a4675cc2bd	Forest input snapshots already persist input_json and tokenized source_refs_json; a second time snapshot hierarchy is rejected.
